TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
1250.94,1,Columbus,0,36.0,0,107.0,2.0,11565.97,2024-11-04 08:08:33
84.28,1,Memphis,1,39.0,0,142.0,1.0,13586.06,2024-11-04 08:07:40
202.49,0,Virginia Beach,0,48.0,1,69.0,1.0,7447.1,2024-11-04 08:08:28
154.99,1,Mesa,1,25.0,3,53.0,1.0,1419.31,2024-11-04 08:08:06
481.53,1,Atlanta,1,58.0,2,277.0,1.0,6142.54,2024-11-04 08:11:54
172.92,1,Miami,2,20.0,3,212.0,1.0,416.37,2024-11-04 08:08:14
275.59,0,Philadelphia,1,53.0,2,238.0,1.0,6313.22,2024-11-04 08:10:12
207.2,1,Columbus,2,60.0,1,133.0,1.0,8092.94,2024-11-04 08:06:23
136.82,1,Chicago,1,31.0,1,14.0,1.0,6229.13,2024-11-04 08:08:03
624.0,1,Houston,1,26.0,1,132.0,5.0,4976.18,2024-11-04 08:11:42
10.15,1,Austin,0,59.0,0,58.0,5.0,7155.04,2024-11-04 08:11:00
26.3,1,Virginia Beach,0,32.0,0,33.0,1.0,7473.73,2024-11-04 08:09:28
319.5,0,Virginia Beach,1,29.0,1,69.0,1.0,2366.3,2024-11-04 08:10:45
182.42,1,Kansas City,1,51.0,2,137.0,1.0,3051.29,2024-11-04 08:10:41
716.62,1,Atlanta,0,44.0,0,241.0,1.0,6987.4,2024-11-04 08:10:05
222.96,0,Fresno,0,65.0,0,150.0,1.0,7370.41,2024-11-04 08:12:21
79.77,1,San Francisco,0,68.0,2,167.0,1.0,5010.31,2024-11-04 08:08:44
592.24,1,Tucson,0,52.0,0,140.0,1.0,9817.05,2024-11-04 08:07:20
200.19,0,San Antonio,1,52.0,2,108.0,1.0,4389.96,2024-11-04 08:12:17
343.88,1,Nashville,2,63.0,2,97.0,1.0,6486.18,2024-11-04 08:12:01
162.1,1,Milwaukee,1,41.0,1,151.0,1.0,8576.65,2024-11-04 08:08:09
36.12,1,Houston,2,22.0,3,234.0,1.0,1593.03,2024-11-04 08:08:11
354.91,1,Boston,0,74.0,2,191.0,1.0,3872.55,2024-11-04 08:09:08
38.41,1,Denver,0,40.0,0,117.0,1.0,9129.68,2024-11-04 08:07:27
13.3,1,San Antonio,0,23.0,3,63.0,1.0,213.0,2024-11-04 08:09:17
189.65,1,Charlotte,0,21.0,3,60.0,1.0,8457.09,2024-11-04 08:11:01
255.32,1,Baltimore,0,80.0,2,27.0,1.0,6290.62,2024-11-04 08:07:29
230.51,0,Memphis,1,51.0,1,56.0,1.0,9522.37,2024-11-04 08:10:49
237.74,1,Tucson,0,61.0,0,152.0,1.0,11795.12,2024-11-04 08:10:26
85.01,0,Portland,0,25.0,3,157.0,1.0,1299.4,2024-11-04 08:08:58
444.47,1,San Jose,2,57.0,2,61.0,1.0,6062.94,2024-11-04 08:10:42
55.98,0,Kansas City,1,24.0,3,87.0,1.0,7047.04,2024-11-04 08:12:04
54.91,0,Columbus,0,41.0,1,275.0,1.0,7927.27,2024-11-04 08:07:25
1047.69,1,Austin,2,20.0,3,139.0,1.0,1889.78,2024-11-04 08:10:42
393.74,1,Charlotte,2,26.0,3,90.0,1.0,1769.06,2024-11-04 08:06:52
515.57,1,Columbus,0,27.0,1,56.0,1.0,9269.67,2024-11-04 08:06:54
332.15,1,Dallas,0,59.0,0,105.0,1.0,9749.46,2024-11-04 08:07:16
177.94,1,Milwaukee,2,19.0,3,173.0,1.0,123.24,2024-11-04 08:11:29
1431.54,1,Portland,2,20.0,3,84.0,1.0,1171.98,2024-11-04 08:08:41
240.03,1,Atlanta,2,33.0,1,31.0,1.0,7807.73,2024-11-04 08:09:41
474.77,1,Boston,2,46.0,1,284.0,1.0,8494.53,2024-11-04 08:06:24
451.7,1,Chicago,2,29.0,1,103.0,1.0,8994.67,2024-11-04 08:10:51
243.85,1,Omaha,1,39.0,1,43.0,1.0,4576.78,2024-11-04 08:08:53
435.08,1,San Francisco,2,55.0,1,78.0,1.0,2103.41,2024-11-04 08:11:15
127.78,1,Miami,0,20.0,3,170.0,1.0,1046.66,2024-11-04 08:10:26
23.14,0,Mesa,2,47.0,0,93.0,1.0,10536.54,2024-11-04 08:09:21
545.87,1,Miami,1,27.0,1,41.0,1.0,4860.01,2024-11-04 08:09:44
21.21,1,Nashville,2,55.0,1,37.0,1.0,9575.42,2024-11-04 08:07:18
423.53,0,Kansas City,1,50.0,0,81.0,1.0,5453.4,2024-11-04 08:07:23
114.15,1,Atlanta,0,19.0,3,52.0,1.0,1612.4,2024-11-04 08:08:38
275.98,0,Washington,2,72.0,2,67.0,1.0,6151.05,2024-11-04 08:07:16
590.68,1,Washington,1,27.0,3,23.0,1.0,852.2,2024-11-04 08:09:15
152.42,1,San Jose,0,42.0,0,176.0,1.0,9141.79,2024-11-04 08:12:18
395.77,0,El Paso,1,43.0,0,118.0,1.0,6425.99,2024-11-04 08:08:17
615.16,1,Boston,2,26.0,3,140.0,1.0,214.61,2024-11-04 08:06:37
207.82,0,Las Vegas,2,19.0,3,30.0,1.0,229.02,2024-11-04 08:07:02
220.52,1,Seattle,0,57.0,2,152.0,1.0,1793.09,2024-11-04 08:07:19
281.47,1,Philadelphia,0,34.0,1,142.0,1.0,4437.48,2024-11-04 08:11:13
57.91,0,Sacramento,1,58.0,1,97.0,1.0,3641.06,2024-11-04 08:07:03
30.48,0,Seattle,1,32.0,0,78.0,1.0,11481.85,2024-11-04 08:07:38
1152.58,1,Austin,1,65.0,2,180.0,1.0,7567.17,2024-11-04 08:11:45
424.47,1,Oklahoma City,2,22.0,3,116.0,1.0,5491.55,2024-11-04 08:08:43
228.4,1,Omaha,0,67.0,0,116.0,1.0,9598.43,2024-11-04 08:09:36
67.17,1,Seattle,2,63.0,0,48.0,1.0,14410.44,2024-11-04 08:08:55
118.69,1,Omaha,2,33.0,0,296.0,1.0,749.34,2024-11-04 08:10:00
221.33,1,Louisville,0,27.0,3,276.0,1.0,1185.43,2024-11-04 08:09:51
252.31,0,Seattle,0,26.0,3,172.0,1.0,1584.6,2024-11-04 08:12:07
433.53,1,Philadelphia,1,38.0,0,231.0,1.0,6368.32,2024-11-04 08:09:08
178.26,1,Oklahoma City,0,59.0,2,59.0,1.0,1137.13,2024-11-04 08:08:51
237.0,1,Tucson,2,49.0,0,115.0,1.0,14021.4,2024-11-04 08:08:13
1169.59,1,New York,2,28.0,3,114.0,1.0,5946.45,2024-11-04 08:11:33
347.63,0,Chicago,2,25.0,3,272.0,1.0,1400.04,2024-11-04 08:08:39
517.68,1,Omaha,0,31.0,0,24.0,1.0,11305.81,2024-11-04 08:08:06
36.25,1,Tucson,1,52.0,0,76.0,1.0,193.06,2024-11-04 08:10:09
46.53,1,San Francisco,0,42.0,1,34.0,1.0,4468.12,2024-11-04 08:07:22
207.47,1,Miami,0,53.0,0,12.0,1.0,1688.9,2024-11-04 08:07:01
199.7,1,Indianapolis,0,43.0,1,285.0,1.0,7574.45,2024-11-04 08:08:58
307.89,0,Nashville,2,62.0,2,90.0,1.0,2637.55,2024-11-04 08:11:34
403.63,1,Las Vegas,1,31.0,1,167.0,3.0,3304.02,2024-11-04 08:07:58
20.06,1,Memphis,0,27.0,3,144.0,1.0,445.21,2024-11-04 08:10:01
236.57,1,Sacramento,0,79.0,2,112.0,1.0,3488.77,2024-11-04 08:06:31
0.32,1,Boston,0,39.0,1,136.0,1.0,7158.58,2024-11-04 08:09:57
14.28,1,Phoenix,0,23.0,3,81.0,1.0,1597.51,2024-11-04 08:07:23
232.35,0,Atlanta,1,33.0,1,153.0,1.0,4186.25,2024-11-04 08:08:22
317.53,1,Miami,2,44.0,1,104.0,1.0,6237.68,2024-11-04 08:06:39
74.67,1,Indianapolis,0,43.0,1,283.0,1.0,3449.35,2024-11-04 08:11:01
65.01,0,Austin,2,29.0,0,67.0,1.0,10235.19,2024-11-04 08:09:26
0.45,1,Kansas City,1,34.0,1,172.0,1.0,8670.23,2024-11-04 08:10:09
364.13,1,Fort Worth,0,63.0,0,61.0,1.0,8198.0,2024-11-04 08:10:23
15.81,1,Oklahoma City,1,69.0,0,11.0,4.0,8384.85,2024-11-04 08:12:06
222.66,1,Detroit,2,39.0,0,88.0,1.0,14466.38,2024-11-04 08:10:50
638.24,1,Phoenix,1,48.0,1,64.0,1.0,5695.78,2024-11-04 08:11:49
241.21,1,Omaha,0,31.0,1,108.0,1.0,1220.86,2024-11-04 08:09:16
171.16,1,New York,2,51.0,2,42.0,1.0,6126.5,2024-11-04 08:11:02
37.65,0,San Jose,2,27.0,3,109.0,1.0,411.78,2024-11-04 08:11:02
25.77,1,Memphis,2,68.0,2,18.0,1.0,4331.54,2024-11-04 08:06:40
789.8,1,Jacksonville,0,40.0,0,94.0,1.0,13948.09,2024-11-04 08:07:32
1454.52,1,Miami,0,27.0,3,20.0,1.0,1189.03,2024-11-04 08:07:18
806.97,1,Seattle,2,25.0,3,11.0,1.0,102.2,2024-11-04 08:08:53
490.82,1,Kansas City,0,26.0,1,114.0,1.0,8704.27,2024-11-04 08:09:41
1021.38,1,Detroit,1,61.0,0,125.0,1.0,6223.26,2024-11-04 08:08:46
311.28,1,Atlanta,1,49.0,0,198.0,1.0,135.96,2024-11-04 08:09:13
85.03,1,San Diego,0,51.0,2,48.0,1.0,4597.57,2024-11-04 08:06:59
307.75,1,Detroit,1,64.0,0,63.0,1.0,1061.58,2024-11-04 08:10:03
333.67,1,Fort Worth,2,36.0,1,68.0,1.0,9238.08,2024-11-04 08:08:44
589.89,1,Jacksonville,1,56.0,1,213.0,3.0,9404.63,2024-11-04 08:12:03
372.08,1,Houston,1,66.0,0,63.0,1.0,13330.74,2024-11-04 08:12:15
502.9,0,Fresno,2,26.0,3,141.0,1.0,341.24,2024-11-04 08:08:40
103.81,1,Oklahoma City,0,36.0,0,34.0,1.0,7044.63,2024-11-04 08:11:54
69.43,1,Las Vegas,0,30.0,1,162.0,1.0,9281.85,2024-11-04 08:08:31
110.4,0,San Diego,0,56.0,0,62.0,1.0,8639.36,2024-11-04 08:08:33
251.8,1,Mesa,0,62.0,0,102.0,1.0,11796.66,2024-11-04 08:10:15
334.07,1,New York,1,59.0,1,200.0,1.0,7306.79,2024-11-04 08:10:28
52.44,1,Raleigh,2,27.0,3,87.0,1.0,3157.75,2024-11-04 08:09:31
1030.85,1,San Diego,0,25.0,3,39.0,1.0,1941.8,2024-11-04 08:11:01
141.37,1,Denver,2,46.0,1,77.0,1.0,1019.77,2024-11-04 08:11:41
211.7,0,Chicago,2,50.0,0,205.0,1.0,12272.78,2024-11-04 08:07:08
61.4,1,San Jose,1,41.0,1,20.0,2.0,7892.87,2024-11-04 08:08:27
308.23,1,Las Vegas,0,60.0,2,23.0,1.0,4150.63,2024-11-04 08:11:35
111.41,1,Chicago,1,21.0,3,181.0,1.0,1204.11,2024-11-04 08:10:44
675.49,1,Charlotte,0,61.0,2,159.0,1.0,1893.0,2024-11-04 08:10:47
294.61,1,Omaha,1,60.0,2,74.0,1.0,7375.59,2024-11-04 08:07:33
106.43,0,Phoenix,0,52.0,1,164.0,1.0,9403.12,2024-11-04 08:10:35
381.52,1,Seattle,2,36.0,0,79.0,1.0,5798.92,2024-11-04 08:11:07
1142.76,0,Houston,2,25.0,3,71.0,1.0,1498.93,2024-11-04 08:10:03
5.66,1,Fresno,1,40.0,1,33.0,1.0,5434.64,2024-11-04 08:11:43
209.09,1,Virginia Beach,0,48.0,0,203.0,1.0,9100.81,2024-11-04 08:06:31
521.81,1,Virginia Beach,0,47.0,1,34.0,1.0,4750.96,2024-11-04 08:07:27
588.36,1,Charlotte,2,33.0,1,134.0,1.0,8434.99,2024-11-04 08:10:22
146.67,1,Albuquerque,2,20.0,3,273.0,1.0,1569.75,2024-11-04 08:11:06
176.52,0,San Diego,2,73.0,2,94.0,5.0,7132.08,2024-11-04 08:08:41
57.34,1,Atlanta,2,27.0,3,81.0,1.0,1100.64,2024-11-04 08:10:22
294.77,1,Philadelphia,2,77.0,2,101.0,1.0,2272.17,2024-11-04 08:10:02
162.59,1,Indianapolis,1,64.0,2,19.0,1.0,7104.83,2024-11-04 08:08:46
56.15,1,Nashville,1,31.0,0,77.0,1.0,13265.92,2024-11-04 08:09:03
524.55,1,El Paso,0,39.0,0,175.0,1.0,8292.75,2024-11-04 08:07:00
535.4,1,San Diego,1,23.0,3,110.0,1.0,651.84,2024-11-04 08:08:50
56.84,1,Raleigh,0,45.0,1,185.0,1.0,7977.78,2024-11-04 08:09:53
124.05,0,Albuquerque,1,61.0,0,220.0,1.0,7009.54,2024-11-04 08:12:09
802.89,1,Chicago,0,19.0,3,175.0,1.0,1973.63,2024-11-04 08:11:17
193.16,1,Charlotte,0,64.0,2,109.0,1.0,2304.56,2024-11-04 08:07:13
541.52,0,Indianapolis,1,48.0,1,161.0,1.0,6087.24,2024-11-04 08:08:36
20.17,1,San Antonio,0,77.0,2,86.0,1.0,3869.37,2024-11-04 08:08:39
35.98,0,Nashville,1,40.0,0,133.0,1.0,11147.34,2024-11-04 08:06:59
273.24,1,Fresno,1,51.0,2,173.0,1.0,2202.21,2024-11-04 08:10:05
663.45,1,Albuquerque,0,67.0,2,147.0,1.0,5897.29,2024-11-04 08:11:40
343.86,1,Charlotte,1,57.0,1,70.0,1.0,3278.65,2024-11-04 08:09:48
69.38,1,Detroit,1,69.0,0,280.0,2.0,12072.11,2024-11-04 08:11:12
75.43,1,Fresno,0,77.0,2,266.0,1.0,1441.86,2024-11-04 08:11:19
86.79,1,Fort Worth,1,33.0,0,166.0,1.0,8795.37,2024-11-04 08:07:48
1105.88,1,Omaha,0,34.0,1,36.0,1.0,2636.32,2024-11-04 08:11:22
14.1,1,Louisville,1,45.0,1,73.0,1.0,6949.21,2024-11-04 08:08:16
63.33,0,Louisville,1,23.0,3,124.0,1.0,792.33,2024-11-04 08:12:02
606.27,1,Louisville,1,29.0,0,42.0,1.0,9668.78,2024-11-04 08:09:33
4.47,1,Baltimore,1,27.0,3,132.0,1.0,1381.75,2024-11-04 08:10:24
338.69,1,Virginia Beach,1,18.0,3,169.0,1.0,1137.89,2024-11-04 08:06:32
97.73,1,Sacramento,1,69.0,0,156.0,1.0,7885.21,2024-11-04 08:08:27
27.61,0,Fort Worth,0,54.0,2,26.0,1.0,3679.64,2024-11-04 08:09:16
284.17,1,Memphis,0,51.0,2,189.0,1.0,3479.56,2024-11-04 08:08:05
76.21,1,Los Angeles,1,22.0,3,69.0,1.0,664.93,2024-11-04 08:10:44
584.51,1,Denver,0,74.0,2,76.0,1.0,3254.56,2024-11-04 08:08:49
432.18,1,Las Vegas,1,18.0,3,162.0,1.0,678.83,2024-11-04 08:08:30
134.55,1,San Jose,2,59.0,0,165.0,1.0,14852.42,2024-11-04 08:08:25
61.66,1,Sacramento,0,26.0,3,86.0,1.0,5705.4,2024-11-04 08:06:48
12.35,1,Fresno,1,25.0,3,22.0,1.0,1846.85,2024-11-04 08:11:12
213.25,1,San Francisco,1,25.0,3,63.0,1.0,677.79,2024-11-04 08:08:03
34.93,1,Columbus,1,31.0,1,72.0,1.0,2810.37,2024-11-04 08:11:12
335.68,1,Tucson,2,24.0,3,142.0,1.0,1188.95,2024-11-04 08:11:20
423.96,1,San Diego,0,43.0,0,75.0,1.0,8374.38,2024-11-04 08:08:41
361.38,0,Milwaukee,2,72.0,2,71.0,3.0,4972.92,2024-11-04 08:12:17
220.82,1,Louisville,1,42.0,1,31.0,1.0,4298.13,2024-11-04 08:08:24
406.12,1,Houston,0,42.0,0,106.0,1.0,10501.53,2024-11-04 08:11:29
427.83,1,Phoenix,0,47.0,1,29.0,1.0,3293.06,2024-11-04 08:09:49
21.9,1,Phoenix,0,28.0,3,30.0,1.0,1052.27,2024-11-04 08:11:15
393.68,1,San Diego,0,55.0,0,141.0,1.0,10135.88,2024-11-04 08:07:00
281.91,1,Denver,1,25.0,3,269.0,1.0,225.53,2024-11-04 08:07:24
239.85,1,Tucson,0,70.0,2,50.0,1.0,1477.63,2024-11-04 08:07:51
237.84,1,Nashville,1,26.0,3,16.0,1.0,8932.39,2024-11-04 08:09:29
459.29,0,Kansas City,2,64.0,2,109.0,1.0,1006.12,2024-11-04 08:11:08
196.49,1,Oklahoma City,1,41.0,1,65.0,1.0,7516.56,2024-11-04 08:09:30
21.23,1,Virginia Beach,0,23.0,3,103.0,4.0,319.18,2024-11-04 08:09:59
95.23,1,Denver,2,20.0,3,60.0,3.0,966.88,2024-11-04 08:11:38
344.87,1,Houston,1,58.0,2,25.0,1.0,7447.44,2024-11-04 08:11:21
129.62,0,San Jose,0,23.0,3,124.0,1.0,620.28,2024-11-04 08:06:51
16.53,1,Houston,0,21.0,3,220.0,1.0,707.95,2024-11-04 08:08:29
277.02,0,Denver,0,46.0,0,227.0,1.0,8586.38,2024-11-04 08:09:56
13.02,1,Charlotte,1,51.0,0,42.0,1.0,6076.45,2024-11-04 08:11:43
199.02,1,Memphis,0,22.0,3,185.0,1.0,793.63,2024-11-04 08:08:22
684.5,1,Fort Worth,1,29.0,0,76.0,1.0,6258.63,2024-11-04 08:10:14
1173.74,0,Virginia Beach,2,61.0,0,61.0,1.0,10456.24,2024-11-04 08:07:31
45.92,1,Nashville,0,26.0,3,23.0,1.0,544.56,2024-11-04 08:06:32
761.73,1,Columbus,0,19.0,3,27.0,1.0,151.28,2024-11-04 08:09:23
331.38,1,Miami,0,42.0,1,122.0,1.0,844.55,2024-11-04 08:08:38
602.8,1,Baltimore,1,60.0,2,173.0,1.0,7417.69,2024-11-04 08:10:57
64.12,0,Indianapolis,1,57.0,0,222.0,1.0,1029.09,2024-11-04 08:09:39
94.64,0,New York,0,28.0,3,144.0,1.0,586.76,2024-11-04 08:08:50
155.56,0,Austin,1,19.0,3,64.0,1.0,129.79,2024-11-04 08:07:46
301.39,0,Denver,2,47.0,0,104.0,1.0,10548.58,2024-11-04 08:07:22
136.31,1,Nashville,2,74.0,2,65.0,1.0,4384.95,2024-11-04 08:08:41
4.39,1,Philadelphia,0,26.0,3,63.0,1.0,1429.61,2024-11-04 08:11:48
429.25,1,Seattle,2,29.0,1,107.0,1.0,5019.68,2024-11-04 08:08:36
138.54,0,Austin,1,60.0,1,93.0,1.0,8274.77,2024-11-04 08:09:05
33.03,1,Washington,1,21.0,3,28.0,1.0,935.88,2024-11-04 08:09:57
76.39,1,Sacramento,2,30.0,0,80.0,1.0,11584.32,2024-11-04 08:10:59
25.32,1,Oklahoma City,0,19.0,3,25.0,1.0,1642.34,2024-11-04 08:09:29
330.91,1,Kansas City,0,36.0,1,28.0,1.0,6481.35,2024-11-04 08:11:10
153.55,1,Denver,2,37.0,0,16.0,1.0,5619.91,2024-11-04 08:07:38
217.61,1,Omaha,2,27.0,3,120.0,1.0,1661.1,2024-11-04 08:11:11
131.69,0,Denver,1,53.0,1,59.0,1.0,2958.43,2024-11-04 08:07:03
953.17,1,Raleigh,2,60.0,2,84.0,1.0,3506.11,2024-11-04 08:08:48
68.49,1,Nashville,2,67.0,2,49.0,1.0,6683.31,2024-11-04 08:10:51
1493.0,1,Colorado Springs,0,69.0,2,151.0,1.0,1619.16,2024-11-04 08:07:07
470.62,1,Tucson,1,57.0,0,127.0,1.0,12470.62,2024-11-04 08:06:42
385.35,1,Miami,1,38.0,0,269.0,1.0,5184.13,2024-11-04 08:12:12
275.87,1,Seattle,0,25.0,3,112.0,1.0,1697.58,2024-11-04 08:07:09
90.94,0,Colorado Springs,0,63.0,2,56.0,1.0,3896.08,2024-11-04 08:12:21
206.25,1,Baltimore,0,74.0,2,56.0,1.0,3651.07,2024-11-04 08:07:59
116.76,1,Philadelphia,0,51.0,1,212.0,1.0,4480.43,2024-11-04 08:07:09
91.5,1,Omaha,0,47.0,0,77.0,1.0,667.66,2024-11-04 08:07:56
489.31,1,Louisville,1,43.0,1,36.0,1.0,5595.22,2024-11-04 08:12:22
1664.33,1,San Antonio,1,18.0,3,65.0,1.0,1588.31,2024-11-04 08:07:07
414.49,0,Phoenix,2,58.0,0,108.0,1.0,12709.58,2024-11-04 08:09:08
28.38,1,Tucson,1,45.0,0,260.0,1.0,8892.62,2024-11-04 08:09:52
456.05,1,Detroit,1,68.0,0,20.0,1.0,11729.51,2024-11-04 08:10:37
54.84,1,Kansas City,2,52.0,2,124.0,1.0,3495.51,2024-11-04 08:11:44
29.92,0,Denver,2,68.0,0,63.0,1.0,7855.01,2024-11-04 08:10:15
133.06,1,Las Vegas,2,35.0,1,143.0,1.0,8843.44,2024-11-04 08:09:53
468.32,1,Fresno,2,69.0,2,152.0,1.0,4710.04,2024-11-04 08:06:47
245.62,1,San Antonio,1,23.0,3,127.0,1.0,1879.82,2024-11-04 08:08:30
981.9,0,Baltimore,2,43.0,0,112.0,1.0,9018.33,2024-11-04 08:06:53
83.6,1,San Jose,0,47.0,0,192.0,1.0,13899.24,2024-11-04 08:09:19
331.22,0,Oklahoma City,1,61.0,0,161.0,1.0,12613.25,2024-11-04 08:12:21
57.49,0,Detroit,2,24.0,3,177.0,1.0,765.15,2024-11-04 08:11:34
157.56,1,Indianapolis,1,43.0,0,159.0,1.0,7541.16,2024-11-04 08:07:45
230.3,1,Colorado Springs,2,46.0,1,24.0,1.0,8356.88,2024-11-04 08:08:21
305.92,1,El Paso,0,72.0,2,88.0,1.0,1445.47,2024-11-04 08:08:28
942.7,1,Boston,2,35.0,1,29.0,1.0,5141.32,2024-11-04 08:11:10
116.33,1,Fresno,1,27.0,3,144.0,1.0,1696.15,2024-11-04 08:08:42
537.71,0,Mesa,2,19.0,3,175.0,1.0,1806.08,2024-11-04 08:07:22
538.17,0,Washington,1,27.0,1,252.0,1.0,5908.04,2024-11-04 08:10:25
219.44,1,Washington,2,42.0,1,23.0,1.0,4207.27,2024-11-04 08:09:38
58.77,1,Memphis,2,27.0,1,191.0,1.0,7261.7,2024-11-04 08:06:39
403.01,1,Washington,2,63.0,0,286.0,3.0,10513.52,2024-11-04 08:09:32
719.76,1,San Francisco,1,19.0,3,190.0,1.0,690.52,2024-11-04 08:11:25
163.22,1,Miami,2,26.0,3,217.0,1.0,1788.27,2024-11-04 08:07:56
291.22,0,Baltimore,2,41.0,1,100.0,1.0,3677.63,2024-11-04 08:09:36
56.52,1,Omaha,0,42.0,1,152.0,1.0,6911.2,2024-11-04 08:08:50
195.8,1,Raleigh,2,39.0,0,186.0,1.0,12027.68,2024-11-04 08:06:59
66.76,0,Austin,1,36.0,0,44.0,1.0,184.72,2024-11-04 08:10:58
106.99,1,Omaha,1,38.0,1,152.0,1.0,5771.4,2024-11-04 08:10:43
655.81,1,Omaha,0,55.0,2,164.0,2.0,4539.99,2024-11-04 08:12:08
107.1,0,Philadelphia,2,25.0,3,175.0,1.0,193.8,2024-11-04 08:11:33
79.92,1,Miami,0,44.0,1,274.0,2.0,9138.76,2024-11-04 08:09:14
235.34,1,Washington,1,26.0,3,68.0,1.0,566.83,2024-11-04 08:12:01
86.35,0,Indianapolis,1,52.0,2,24.0,1.0,1550.48,2024-11-04 08:10:10
337.99,1,Colorado Springs,0,70.0,0,115.0,1.0,9038.63,2024-11-04 08:06:36
577.13,0,San Jose,1,40.0,1,66.0,1.0,6640.51,2024-11-04 08:08:42
213.33,1,Omaha,0,52.0,2,161.0,1.0,5400.44,2024-11-04 08:12:15
883.92,0,Tucson,2,53.0,2,129.0,1.0,2342.64,2024-11-04 08:11:08
69.8,0,New York,1,27.0,3,138.0,1.0,136.77,2024-11-04 08:09:01
768.94,1,Indianapolis,1,64.0,2,53.0,1.0,6860.18,2024-11-04 08:07:37
179.62,1,Tucson,2,24.0,3,119.0,1.0,409.26,2024-11-04 08:11:42
425.91,1,Jacksonville,0,23.0,3,47.0,1.0,383.58,2024-11-04 08:07:14
263.34,1,Denver,0,64.0,2,55.0,1.0,2411.02,2024-11-04 08:11:16
113.03,0,Tucson,2,36.0,0,12.0,1.0,6756.13,2024-11-04 08:08:48
11.02,1,Austin,2,42.0,0,42.0,1.0,7879.66,2024-11-04 08:07:22
865.17,1,Houston,1,24.0,3,161.0,1.0,9297.5,2024-11-04 08:10:13
152.0,1,Albuquerque,0,51.0,1,63.0,1.0,7531.43,2024-11-04 08:07:25
270.39,1,Jacksonville,0,25.0,3,104.0,1.0,899.15,2024-11-04 08:07:39
261.45,0,Oklahoma City,2,50.0,1,96.0,1.0,6735.74,2024-11-04 08:09:11
99.98,0,Washington,2,73.0,2,152.0,1.0,3037.97,2024-11-04 08:07:59
400.69,1,Las Vegas,2,32.0,1,26.0,1.0,9040.33,2024-11-04 08:07:57
411.47,1,Fort Worth,0,26.0,3,120.0,1.0,796.63,2024-11-04 08:11:11
204.63,1,Las Vegas,2,52.0,1,92.0,1.0,9199.52,2024-11-04 08:09:54
421.56,1,San Jose,2,53.0,1,144.0,1.0,8037.87,2024-11-04 08:10:58
193.38,1,Memphis,0,18.0,3,285.0,1.0,1081.79,2024-11-04 08:10:56
377.04,1,Chicago,0,34.0,1,64.0,1.0,3812.87,2024-11-04 08:09:54
54.1,0,Boston,1,28.0,1,17.0,1.0,940.91,2024-11-04 08:06:59
18.1,1,Louisville,0,57.0,2,66.0,1.0,6474.34,2024-11-04 08:06:41
408.62,0,Fort Worth,2,48.0,1,159.0,1.0,2498.48,2024-11-04 08:07:08
162.1,1,Baltimore,1,64.0,0,221.0,1.0,9578.74,2024-11-04 08:11:35
165.31,1,Boston,0,49.0,0,28.0,1.0,7346.66,2024-11-04 08:10:12
267.48,1,Albuquerque,0,21.0,3,159.0,2.0,811.86,2024-11-04 08:09:32
856.9,1,New York,1,36.0,1,150.0,1.0,8579.69,2024-11-04 08:09:52
271.22,0,Louisville,0,45.0,0,87.0,1.0,6863.02,2024-11-04 08:06:52
307.68,0,Detroit,2,75.0,2,162.0,1.0,2052.84,2024-11-04 08:12:03
348.17,1,El Paso,0,21.0,3,181.0,1.0,1887.84,2024-11-04 08:11:06
557.78,0,Phoenix,1,26.0,3,102.0,1.0,1289.48,2024-11-04 08:11:13
325.6,1,Dallas,0,69.0,0,88.0,1.0,13777.1,2024-11-04 08:10:49
235.83,0,Memphis,2,53.0,1,169.0,1.0,4120.75,2024-11-04 08:08:53
603.54,1,Albuquerque,2,44.0,0,26.0,1.0,10517.47,2024-11-04 08:08:08
270.25,1,Tucson,0,31.0,1,42.0,1.0,5414.97,2024-11-04 08:10:48
123.38,1,Sacramento,2,59.0,0,40.0,1.0,13542.41,2024-11-04 08:10:53
577.12,1,Virginia Beach,0,39.0,1,69.0,1.0,5265.88,2024-11-04 08:10:50
92.24,1,Philadelphia,1,60.0,1,93.0,1.0,6937.48,2024-11-04 08:09:06
856.21,0,Colorado Springs,1,33.0,0,109.0,1.0,12690.79,2024-11-04 08:11:29
251.54,1,Tucson,1,48.0,0,177.0,1.0,254.75,2024-11-04 08:11:42
28.63,1,San Diego,1,56.0,2,146.0,1.0,3382.91,2024-11-04 08:08:39
185.97,1,Denver,2,23.0,3,19.0,1.0,1776.91,2024-11-04 08:12:22
243.08,0,Jacksonville,2,24.0,3,93.0,1.0,131.25,2024-11-04 08:07:49
12.18,1,New York,1,76.0,2,77.0,1.0,4909.24,2024-11-04 08:07:37
232.12,1,Omaha,0,37.0,1,51.0,1.0,6689.87,2024-11-04 08:09:17
198.62,0,Tucson,1,27.0,3,84.0,1.0,1196.07,2024-11-04 08:06:38
